"davis","merced","la"
1.47740624104428,-0.632988632601985,1.99784097494557
-0.711354061470126,-1.27522527786505,-2.22860047314316
-1.51895865252613,-1.60407552930588,0.136229567695409
-1.12839346414908,-2.38605099879298,-1.62800268922001
-1.11965766739704,-0.55960414244478,2.37532698735595
-1.54970767580714,-1.32333904926333,-1.33485002210364
0.868217217655665,-1.66734393089549,1.13328197412193
-1.58614326525638,-1.52213784168558,-0.100698865950108
-1.3380168241216,-1.66012311977445,-2.25225853035226
-0.482929651387436,-1.02587695113872,0.606383440084755
-1.42007079041972,-1.97942476897061,2.85415578726679
-1.40252084808895,-1.72710577658959,-0.820579409133643
-1.25277921475483,-1.81774517830991,2.50992708234116
-1.2150740019336,-0.159462169639102,2.76678606122732
-0.836729456642497,-1.85660177429858,-0.756630272604525
0.377055944152922,-1.04869203808341,-2.91481733042747
-0.230538071993992,-1.67449536844098,0.186591675505042
-1.03245177656215,-1.15113298955647,-0.398636186029762
3.14597359119388,-1.94225939026189,-1.00120124593377
0.0438697014971756,-2.0065701239016,2.26251366734505
2.13881032814348,-1.33873611008553,-2.27560025453568
-1.57165908542055,-0.665201733694145,2.29511909047142
0.12567742529146,-0.855195673001061,-1.2456485722214
1.90785849043628,-1.75329584169753,-2.91460006171837
1.92408612393369,-1.41718854220444,2.88776293443516
1.04904095016188,-1.94057701628079,2.72726951446384
-1.27109369268426,-2.50878226583959,0.448772531468421
-1.13538972982923,-1.69826124265857,-0.799192019272596
1.37810033118099,-2.1144210726289,1.22355836676434
-0.358752018078394,-1.63546160394784,-1.7363842651248
-1.15288527436012,-1.97125421207412,2.67604034626856
-1.18304015708588,-1.93607239728137,-0.629401640966535
-0.0184488635644984,-2.11812779321988,2.39512597722933
-1.63504486992271,-1.32494610065601,-1.27166993217543
1.6031517769987,-1.46035885875134,-1.39432311337441
-1.46810470877295,-1.10401173643014,-1.90476143639535
-0.673670579007821,-2.14333616993774,2.56893470557407
-1.60958484874075,-1.39637854452679,2.28954527014866
-1.22833764467865,-2.31344214630097,-2.00585727626458
-1.17040076477628,-1.11745701334857,0.168574829120189
-0.683299875107611,-1.38493154824564,2.40383491711691
-1.60479079933008,-0.670287183549086,0.971432592719793
-1.49434555794337,-1.91430271291386,0.398744714912027
-0.341060505742947,-1.919704042761,-1.24739816458896
0.820129167500149,-1.87295598369312,1.26214061491191
-0.963704056274599,-1.64935349170605,-0.884399017319083
-1.20795838649977,-1.47607667698453,2.23617390682921
-0.0147726227763845,-0.780305686798757,0.478406935930252
-0.689279133094734,-0.642129591793447,-0.356090201530606
0.384644069890452,-2.11551106315332,-1.86019433056936
-0.333841458702708,-1.57245273675331,-0.149093620944768
-1.60719536307429,-2.35265766623352,-0.286660533864051
1.06709241519389,-1.36196626807716,-2.10682857362553
-1.24047377923136,-2.44307407244142,-1.05642952490598
-1.37685731616253,-1.47451885824313,1.11055519944057
-0.897011345542783,-1.34687636053307,0.224762085825205
-0.0816014503695094,-1.7304264005629,2.92980812117457
-0.442189718160541,-1.99907115575705,0.603886388707906
-0.623712041818843,-1.58750772736069,1.54250057693571
-1.34111618205523,-1.04581498070268,-2.69224589969963
-0.929935532439537,-2.10655670041338,1.15042566787452
2.32649213047459,-2.02280370976343,0.00648914091289043
1.75065769445886,-1.64567642147527,1.96377018420026
0.756940767126632,-1.99690468706259,-1.98605693969876
2.97215594191021,-1.54459823955821,0.893150674179196
2.83559950354108,-0.522098823223871,2.02057487843558
0.0465533551284438,-1.21053705169822,2.97791491169482
-1.15436648356687,-2.49963983196278,-0.992880596313626
-0.937877843985076,-1.15197647722714,-2.01880755694583
-1.21515834459401,-0.735521862745548,-1.39695312129334
-1.32956980107737,-0.835874592928041,1.62803075183183
-0.212573081079038,-1.2647987802386,-0.79945051856339
-1.13423839464782,-0.637937511486932,0.304638478439301
-0.487058771455955,-1.78789595500189,1.60256418585777
6.20353907212663,-1.90976880440154,0.33917650161311
-1.07904668865176,-1.27191120116778,-2.16369291348383
-1.6444338051934,-0.728582472673612,-0.108356005512178
0.954589287450263,-1.62553367111885,-1.02065063361079
1.92358883488398,-1.74836044690693,-2.87133972113952
1.12350316030696,-1.0298947197153,-1.86032811272889
2.66023372239119,-0.900813344386016,1.99984258040786
3.53916987725721,-1.15112458847923,-0.356107519939542
-1.04872180124575,-2.44777774961315,2.67373546119779
-1.5576799099689,-1.92300063147854,1.99462906317785
-0.435215694663771,-2.01084060985163,-1.71303578373045
-0.142561461598591,-2.41605124691802,0.727293858770281
0.214432683205966,-1.73063423025172,0.715399010572582
1.53653138764011,-2.18055756943814,-2.61472163116559
3.19802369091523,-1.80286948975808,2.67841499811038
-1.61586091353215,-1.82519474351365,-1.16030688537285
1.33952617453246,-0.741092227272198,-2.95284591894597
-1.08286557542874,-2.35518938083221,2.70155483717099
-1.05333871504345,-1.68275252938483,-2.52866063313559
1.3376558758406,-0.905479192311638,-1.28257217723876
-0.611008968181709,-1.92443483178459,-2.31072910269722
0.0586468316297035,-1.14242917376282,2.50035197054967
-0.702081418929245,-1.112051482121,2.33647316554561
-0.443436693690767,-2.94007324978627,1.51290354318917
-0.358567214538935,-1.14036451771673,2.31890717055649
-0.691676636463854,-3.14235602664482,2.75165467942134
0.102019849966771,-1.52944425657678,-0.084974201861769
-0.075567237147305,-0.673270187194343,-2.52549895690754
-1.56563150472395,-1.62166513919461,-1.27171617513523
4.2955288655304,-1.24412633052828,1.7573770978488
-1.35665607859054,-1.42528249335542,2.95128172868863
-1.37177468938389,-0.769559021492898,-1.86973701696843
-0.986792379902043,-1.74381867847458,-2.35367644624785
-1.10724612026417,-1.44093753158584,-0.787905107717961
-0.805531468615561,-1.55809377656894,-0.692418850958347
-1.55624823718382,-0.92764770366455,1.8047774056904
-1.21838110199925,-0.615743986137737,-1.15617354679853
-0.53515462874343,-1.28704692640144,-0.546432481147349
-0.528443254934887,-0.612763706744489,-1.88627459714189
-0.704921265015726,-1.51450478879072,2.31327871698886
-1.06683503731592,-0.748466640624303,1.91661000391468
0.0847042183940728,-1.68351767788811,2.9464932451956
-0.157527852094587,-1.56667208404102,0.840914051514119
-0.865486810928444,-1.89031162973473,2.24495963053778
0.80093758248744,-2.03978086483415,-1.80160053167492
1.27195642313607,-1.56734813491203,-1.10207150224596
1.81117001880056,-1.88222404512913,1.50868497323245
3.55389062579853,-1.55700126414103,-2.11545652896166
0.11975952566616,-1.40798024219845,-2.2900470206514
0.400352209136283,-1.59359652688444,-2.15487603563815
0.735025844120643,-1.44104465072015,-2.6606692741625
-1.20159862441783,-0.885828644445212,2.76163882948458
2.1252652058431,-2.35816196217384,2.55684274015948
0.533931338814864,-1.19669354861121,0.568903549108654
0.391080611042645,-1.3426492262997,0.628204902168363
-0.843261969357902,-1.41730084021263,1.20981108723208
-0.894333449421421,-1.14191774678491,0.91482039866969
-1.62523806111916,-2.23138583943621,-0.817653795238584
-1.51507485751391,-1.38585982382157,0.570084268692881
-0.868431321820447,-1.49144911230191,0.440007717814296
1.77663071546338,-1.0520292335622,1.57563789049163
3.44053211022726,-2.35252703231921,0.0690975459292531
-1.44829686620278,-1.44334674448563,-2.75859403610229
-1.51570289505584,-1.86253435057682,2.91417085379362
-0.0585038990075114,-2.09129837390251,-1.84395160060376
-0.286017152362364,-1.17720850142094,-1.52972018485889
-1.36035115603332,-1.58243048663131,-2.82599829789251
-1.37350655412948,-1.28678663064165,-2.59677557973191
-1.12993484415381,-1.27600830339158,-0.0945207104086876
2.30761967663649,-1.97961455145481,-0.363482275977731
-0.329877827620347,-1.37401775177243,2.76968373963609
-1.1473197671578,-1.91625706244901,-2.75245924433693
-1.29022261973835,-1.16905486280852,1.24891447881237
-0.737119017893113,-0.815957099909343,0.794829413294792
-1.53614580670428,-1.34290622194993,-2.08302610879764
0.72944484586415,-1.05771670651008,1.39682262204587
0.0853749450732946,-0.880499799458145,-2.85246683098376
0.244905296621935,-1.96541549553503,2.61375349201262
-1.31967801301686,-1.91045281179769,-1.20042741252109
1.26136757308014,-1.44183143550347,-1.466515742708
-1.43248066714709,-2.08485083517591,2.72967657772824
-0.9028540149766,-1.44125422658795,-0.635552541352808
-0.665927119262607,-0.19722791475917,-2.54208226595074
-1.39309304538797,-2.36152290683248,-0.814143732190132
5.5999191108965,-2.39397172008839,-2.89089204976335
-0.727610018132997,-1.44366042297384,-1.34793669870123
2.36446340567089,-2.09877178152866,1.04470138018951
-1.34126115094451,-0.633314205808914,-2.01420694263652
-0.907838007857405,-1.41911162714001,2.16462962469086
0.130362266681586,-0.635478578528905,-1.72929969616234
-1.02252102519364,-2.03908800404226,-0.994722921866924
-0.0128119216774214,-1.86107397593205,2.20343458000571
-1.30816701301265,-1.66863215226794,2.78786103660241
-1.64904120021559,-2.37713327293927,-2.64675067272037
0.845563858560059,-0.820048690835163,2.00456243846565
0.457589409076704,-2.01526918352633,-0.654158638324589
1.53972157947138,-2.23321649860939,0.217309509404004
-0.65022085057598,-2.59327809437762,-0.00158535595983267
-1.15066643444749,-1.14628414781726,1.29363609524444
2.24057916650844,-1.6144844289819,-2.28635672573
-0.408611596338136,-0.972845827921431,2.14544438850135
-0.357524693841758,-1.36987201307378,-0.65203412482515
-0.697587230937047,-0.888776631348089,2.10309635801241
-1.45057622031491,-2.41466184285092,1.06879343977198
-1.6313341823857,-1.44494113936208,0.578985633328557
0.883815226574522,-1.06085369168991,1.28832397749647
0.17413547894553,-2.23778719350363,1.06105221156031
-1.32481209531547,-1.70853569668605,1.59151359926909
-1.32356129712977,-1.19726575246271,-1.87916135648265
-1.05689206955068,-1.4560422439905,1.81929017510265
-1.04382800818976,-1.23788142883022,-0.5928467027843
-0.790807016260418,-1.11887859834668,2.38892995985225
-0.198030874657033,-1.94904569825813,1.18309147423133
3.55938733211909,-1.85293240324819,-2.57711786124855
-0.0972777702096662,-1.20717457568584,-2.65761184087023
-1.45204008726112,-1.53023802927196,1.91817655647174
-0.519807705771214,-1.9522091980538,0.0145648713223636
-1.1593557892974,-1.78459869975414,-0.187142932321876
2.91644708969553,-1.6118392468768,0.506349162664264
-0.181455972432774,-1.01715923973983,2.51875226385891
-1.13495632834366,-1.06468578499129,-2.27411494357511
-1.36528408489445,-2.31745112088773,0.149960748385638
-1.61594838190552,-2.49853662500141,1.3460901863873
-1.41702210601962,-1.92712053468524,-2.27918541245162
-0.458471378740833,-1.62441322172735,-2.34879174409434
-0.339089893042856,-1.88882326360955,1.2404437805526
3.58491115351165,-1.51837865872348,1.75408737687394
1.87776095228603,-0.610826750801783,2.11085844738409
-0.341358186174069,-1.62026514694355,-1.85086058266461
-0.0424430868447426,-1.15232556843365,0.91763377469033
0.315478300439689,-0.660476670380462,-0.762799666263163
-0.0391798566549816,-1.27117586918076,-2.62646162090823
1.80595771685895,-1.792981988229,-2.28621449321508
2.22570853109575,-1.13530753649627,0.32382405269891
-0.0393569832257796,-1.27252602173252,-0.951638478320092
2.20128534294014,-1.10391424653722,-1.37366930348799
3.1797544677438,-1.62859310480304,0.292769582010806
-0.162126745360182,-1.56888069676903,0.681817844510078
0.0106905297831063,-1.33761751658294,-2.74215048411861
1.58035379832778,-1.28162128124908,1.00287023093551
-1.11718406035126,-0.0253388344065626,1.47119773551822
-0.602686278501724,-1.58734865537928,-1.54848018055782
-1.39677271371375,-1.05311348001866,2.34455275442451
-1.22755771028263,-1.24291889914729,0.638095328584313
1.78088017987717,-1.85511190984858,1.76750922203064
1.89384520993285,-1.00938749263575,-1.54672353342175
10.5353839250297,-0.513370214958949,1.6820373670198
-1.48204092291616,-1.43664785847938,-0.0523484428413212
1.68099964030489,-1.21655040238946,0.9097765898332
-1.62177577958881,-1.18625458280901,-2.61947689997032
2.68608089910428,-0.931617175010445,-1.0839081723243
-0.655320854571652,-0.782583815949559,-0.878267705440521
0.201966255105713,-2.03247718736173,-1.66892344783992
3.82884968253645,-1.39433008192701,-2.74162370664999
1.55763649389293,-1.53750237800789,2.76033787289634
-0.93246802061277,-2.07216071816926,0.116511612664908
-1.00728989456966,-1.48714786397166,-1.70143260899931
-1.30454743036148,-1.68805320160636,-2.1853637821041
-0.540995301049035,-0.806222756425709,1.26635958440602
1.46409092468746,-1.87426884329179,1.07686628261581
-0.83429254931074,-1.53746782943215,-1.52989002875984
-0.800375077642051,-1.94249254321454,1.41600455716252
-1.62630342536448,-1.50184611264794,2.61804755218327
-1.17220724174416,-1.63081678290575,1.88069280842319
-1.60705462141112,-0.764912211140862,0.561609798576683
-1.24170744332729,-1.40111624436938,-1.16116258129478
-0.45799646520038,-1.8283442017417,0.097477822098881
-0.204613000393348,-1.82452370937147,-1.08075525797904
-1.25585180874005,-1.43119830161389,-2.01153870904818
-1.27294483245212,-1.53977636919818,0.233536530286074
-0.786725231284316,-1.53568470825987,-1.61542423814535
-1.22732749196416,-1.58818260384642,-1.32880516257137
-0.254496629905055,-2.25309596623895,-0.874962469562888
-0.991228938482544,-1.95970482663777,-2.62834846554324
0.852265858746544,-0.499267804067692,-1.8233480011113
-0.959359902149555,-2.11071500964433,0.790345353540033
2.90031719414229,-1.0943406332021,2.37291433336213
4.07349308301158,-1.33475313784197,-0.663224404212087
-1.04942075352247,-1.43901992242737,0.723208868410438
-0.802496676969565,-2.4198511199598,2.91438922611997
-0.706467037585588,-1.34816904510105,2.20606233738363
0.887466459455517,-1.8134126510703,-0.47898350469768
-0.462048293064864,-1.09879301531776,-1.20381703739986
-1.21725600083199,-1.92589488063063,-1.4407513467595
-1.32106714963902,-1.23927627612703,1.98082759743556
0.0863486705982602,-1.31882810680992,-1.64111790759489
-0.881930555976008,-0.46116135569072,-0.0554873747751117
-1.34397880591842,-1.51155781991939,-0.297901351936162
-0.903277660510427,-1.66172243010427,2.32915381388739
-0.658888950420582,-1.64605818722509,1.43432141002268
-1.20177841630123,-2.40117816851436,0.363518802914768
1.42804131000769,-1.48976108200829,0.928227919153869
-0.4589473125887,-2.08720204483021,2.18998563895002
-0.115184901191082,-1.60820808424633,-0.052986906375736
1.08942663983796,-1.69588814893946,0.446353487670422
3.88650081784826,-2.08378772383435,0.479258615523577
-1.35137703735383,-2.1071880965195,1.00662705441937
4.95551808053794,-2.22479503829166,-1.41525236656889
-1.34023806803296,-1.811889168682,-0.172281727194786
-1.34638898261252,-1.70213072718577,0.0796761154197156
3.07149402089905,-1.97037841011892,-1.56642834004015
0.101074457245367,-1.53913858724685,-1.12546740705147
-0.899383719156791,-1.3410109643341,0.995389197953045
-1.21725052277051,-1.63228176285014,-2.32422884227708
0.558245207171207,-1.50495380296235,2.23541876021773
-0.975029881010553,-1.01595562220622,-0.636945330072194
0.0251333969912204,-1.69559545894183,-1.20157767506316
-1.6260156431625,-2.08860076954981,2.15688585257158
1.68701229217894,-1.96838080176717,-1.38994846120477
-0.809200512293581,-0.50195462742008,0.954121199436486
-1.06800062592618,-2.03517380804559,-2.68105890182778
-1.07721340229382,-1.78451433859555,-2.24435182102025
0.555558958692123,-1.60561956547993,2.61982095474377
-1.35923828284376,-1.147484281689,1.11111394688487
-1.36353907970186,-1.59043418776647,1.91453535715118
1.62902943352168,-1.29437693685356,-1.97940327879041
-1.04317301324777,-2.42022025685142,-2.32568382052705
-1.01093895290047,-1.55493200137221,0.801497942302376
-0.962543578769256,-1.19142549403281,1.02492126636207
0.146367898100593,-0.808719400029167,0.620511491317302
-0.390901079416684,-2.16974803037606,0.217441429384053
6.61255041496521,-1.61056701364163,2.291130496189
0.530734997128585,-1.47907642127675,-1.33828637050465
-1.60150710814594,-1.43293057564725,0.982121494598687
-0.937949701566006,-1.90915973560252,2.23757343599573
-0.0856449957794516,-1.69584958613542,2.09836406819522
-0.351253758174139,-1.84364710550734,0.394166054204106
-1.28265324803143,-2.25057649774007,1.22599117504433
1.2739791211828,-0.96735065230964,-2.47179439058527
-1.22551293467508,-1.06276000109616,0.759697860572487
-0.995242697356096,-1.63247227988666,0.0807230123318732
0.658005960173647,-0.594543056565652,2.56479263585061
-1.51593624191172,-1.40901738039405,-0.739955959841609
-0.11167605226891,-1.57801222737957,2.18076710449532
3.294176682728,-1.15710247467925,2.13834435911849
-0.411820905936653,-0.922312378985991,0.354089062660933
-0.316093537594277,-1.47546871105452,-2.95512315491214
0.899986445382134,-1.63113793447769,0.898274489678442
-0.760351255782205,0.0139200379139472,2.66883994918317
-1.12977029751606,-1.29450468521695,2.37234398955479
-1.58311233875978,-1.18131366504619,-2.97057217592373
-0.0794672207847018,-1.35468453424136,-0.0349941244348884
-1.17914418315958,-1.29635913361085,2.3726302315481
-1.14617076337557,-0.706300449248636,-0.766933052334934
-1.07929861504396,-2.08072342129161,-1.93003017129377
-1.10654087916193,-1.55763777725688,-2.53217841312289
1.33131067875328,-1.04361869494867,-2.47015234082937
0.881524578816929,-2.16831507879334,2.18524287454784
-1.49868134446833,-2.30037732835563,-0.231302389875054
-1.26585852487282,-2.14844671774943,-0.907460887916386
-0.420693979483796,-1.50696664455825,-1.36114585166797
-1.56714762443397,-1.72414549879333,0.86712181661278
-1.48291309112109,-1.51457496878046,-1.68348030606285
-1.48455702406225,-2.65595519075626,-2.10906995600089
0.487687677072236,-2.06875314909581,2.08456412935629
-1.4269952787328,-2.16162083985683,-1.25960607966408
-1.52037528035084,-1.61731676448877,-1.02733638184145
-0.925798167354456,-1.1110085295179,1.53230876661837
0.893859914224497,-1.71675527276715,-0.704531349241734
-1.53451998139404,-1.75761720078934,-1.13245106348768
0.842157389819782,-0.889174594953628,2.60526678292081
0.0224115724504083,-2.01964073770408,-1.71508267661557
8.59385954270532,-2.49370956730225,-2.89659455046058
-1.320430689939,-1.32746477903309,0.61060420749709
1.73922631885566,-2.09057679771189,-2.48270949628204
-0.702432548384826,-1.71747109312905,2.15393639774993
-1.04932086655154,-1.50176024864825,-2.52885701833293
-0.57652381969772,-1.25208018896762,2.82556704757735
1.74661894091538,-0.0635740527921931,0.0687141241505742
1.6349853470399,-1.72864195527902,0.424201806541532
-1.57436885234164,-1.43748310038223,1.14638002077118
3.35521472992671,-1.83184277311043,-1.49475045176223
-1.48245076151884,-1.74716298776175,-1.24587315553799
-0.812482184970484,-0.7589031155791,2.82909315079451
0.757885031872864,-1.88357535377427,1.65671368595213
-0.991604126912637,-1.10681050990906,1.16463422868401
3.02874359037781,-1.37723791520155,-2.82425335189328
0.0814214929561893,-1.89743666332657,-0.495581811759621
-1.31706534859639,-1.36901430621728,1.06737820850685
-0.491304812207732,-2.01462924109605,-0.952403477858752
-1.17382744475533,-1.35443063811499,1.93364257877693
-1.03226623956117,-1.81491894338703,-1.23500797245651
-0.0946988156023855,-2.11495284971204,0.139719518367201
0.102979006263517,-1.524758478336,2.77278238534927
-1.36216825748745,-0.549169731900431,1.51046389527619
-1.51097475111411,-1.55502044295141,2.98703600233421
0.0483757216894514,-0.925571744230046,0.65328984009102
1.84421720943119,-0.333253999757216,2.44226568052545
-0.300083500792523,-1.6419250736741,1.36486923135817
-1.63494431583862,-1.12551611611342,-1.14536356553435
-1.61982826351163,-1.55741696507435,0.649915316607803
-0.508524947941339,-1.62258621579492,2.32253048988059
-1.11277579437002,-1.26846715529641,2.76281538186595
4.09825084885319,-1.82088233769543,1.80612944159657
0.346987177589906,-1.90021367909684,0.575863011181355
10.1583854353735,-1.11666996719807,-0.165391267742962
-0.940453543438704,-1.91736370717959,2.12922801123932
-1.63142531615916,-1.90558214693124,-2.37451985478401
1.14516884958107,-1.93358602697849,0.371896040160209
-0.843795944587088,-0.57529013987393,1.61140692327172
-1.4025466601331,-1.02978887677052,-0.789891676045954
-0.892524533942018,-1.88768792539682,-1.33075333479792
-0.0465075897916069,-2.02739164325431,-1.01753227924928
-1.20509949171381,-3.13327377686125,0.904304479714483
-0.230199830849076,-1.90333252142322,-1.0355680687353
1.21158847338152,-1.85536439460892,-2.0316994227469
1.76288259104786,-1.79155588557549,0.453291302081198
-1.17997968647011,-1.64955564141168,-2.0488209030591
1.10697559444106,-1.50750729788366,0.669852405320853
-0.588822432641851,-1.92754233285564,-2.16289313044399
4.87689129357657,-1.50657237086002,2.33296798076481
-1.29422405526345,-1.31773124975514,0.278764079790562
-0.638851879500788,-0.869701366418443,-2.48131005652249
-1.27538090313228,-1.67240760308511,1.5433944859542
3.21782202184018,-1.14203893401607,2.73982362588868
0.747763746750028,-1.21373452240789,-0.112388423178345
1.60228603166715,-1.96492739205712,0.509281465318054
-0.799224735270739,-1.52193901657907,0.304110661614686
0.596933181258147,-0.720907031300246,0.522548310924321
-1.43248434341926,-2.28143940415557,0.78266189340502
1.10840280030312,-2.07104915115542,-1.17979002278298
-0.260189698269396,-1.96794713513662,-0.152106577064842
-0.994097673059141,-1.18325444979696,1.95746890688315
1.37728333505992,-1.50145730678574,2.17503948323429
-0.975259659736657,-2.13755375083429,1.55004555825144
-1.61207816531738,-0.899318121881706,-2.23161303810775
-0.934538502882057,-1.27916284698829,-1.1256938748993
-1.3053254490951,-1.05530431876073,2.6960559678264
-1.51176880486405,-2.08018722559925,1.02229234948754
0.107474675266092,-2.0367360171344,0.323934783227742
-1.11091574790932,-1.36580104565469,-0.45563775440678
-0.350033047552127,-1.43049141555016,-1.02310282783583
-1.33937271952874,-2.01423578003135,0.381219541188329
0.33364439540032,-1.06729165610585,2.45537107111886
-0.108159576996367,-1.93050010149242,0.487726906780154
-1.37310362128797,-1.41110692760569,-2.97057431610301
-1.11051613790813,-1.32834855511547,2.52695365296677
-0.542470040949132,-1.37847240775017,1.00270660361275
0.576666941232792,-1.80747439413552,-1.6219266182743
-1.10379860154983,-1.21567228676312,2.69302800949663
-1.18252085639271,-1.79931595352717,1.6439096108079
5.58185339573849,-1.19123929238321,1.94721093261614
-1.08985791818072,-1.99087232198921,0.547134278342128
-1.36069360036623,-1.21299784803166,-2.65284562809393
0.0114986828300201,-1.91735817104319,2.22919335169718
0.593223483599896,-1.51556809363936,-2.87852585921064
-1.14434975196185,-1.32020384471938,-2.13003966864198
-1.11894200932679,-2.05852456978833,-0.82543449383229
-0.24424303582543,-1.11420367941444,0.526997074484825
-1.40209224209694,-1.07599816703788,-0.684045556001365
-0.848348250334242,-1.51468540603196,-1.85612846771255
-1.46461937432076,-1.8704257612831,1.07757978653535
-1.585175724427,-1.14661914957698,0.0772928092628717
-1.42099075525565,-1.70940796039508,-0.393481991719455
4.94314182154602,-1.9123703733995,-0.18043005047366
-1.24328840378239,-2.10981025081648,-1.35635697422549
0.81005140472161,-1.01477685139972,2.97170148650184
-1.25102920475148,-1.05350964510273,2.61049561668187
0.325889623937027,-0.577627666896481,-2.6033190144226
0.445071103965292,-1.15936026107044,-0.470615277998149
-1.53369939075919,-1.36353404181161,-1.62563969241455
1.34515722978076,-0.928748673265804,1.11979973176494
-1.26216399008741,-0.799552036769254,1.35240855859593
-1.3565035355311,-1.48461257468004,-2.86147569911554
-1.13024439664014,-2.72061907095395,0.949342031031847
-1.64546241603673,-1.69522887473777,-2.27047723950818
-1.28291192891405,-1.13316516831782,0.614641020074487
0.137254222479642,-1.82021821806966,-2.23620386235416
0.328966990478943,-1.91568709154272,-2.66766157792881
-0.0561239580283663,-2.93445052335892,2.98454167088494
8.79748531835892,-1.61457684892708,-1.44728793483227
-1.12671520080151,-1.12342407928749,2.60841009579599
1.44391512400563,-1.07668193844577,-1.03494402905926
-0.374689933693171,-1.38230021380629,-2.56838445318863
0.942510618359084,-1.78729211858366,0.0530259772203863
-0.550287222072412,-1.44186073139346,1.41683339327574
0.783369993007864,-1.52362900591767,-2.74231423437595
-0.959778857196268,-2.33295464470628,1.49438549950719
0.473811667549929,-1.53910342614894,2.85532162897289
-0.692599634604611,-1.42873939499443,0.712366153020412
-0.872032908514208,-1.74074560902941,-2.80378068890423
2.04692461064772,-1.62846472454244,0.166820357088
-1.00608206551793,-2.19873187541709,2.01678258692846
-0.815036720340281,-1.29106781136365,-1.04430108843371
-1.29075391440492,-1.48607008360475,2.80200832150877
2.49022177083253,-1.94226762939864,-0.227860237006098
-1.35221102401408,-1.42362391476906,1.57343425462022
6.02226436540623,-1.16179065947579,-2.26947990618646
-1.1478417298457,-0.911731573707214,0.808989434503019
0.953044688822827,-1.72394440397792,-2.31694874586537
-1.10324212733305,-1.52795861503217,0.398416686337441
-0.591646427884426,-1.1782801563828,-1.57388146128505
0.216699023179492,-1.27945335602665,1.19525579642504
-0.66247443596216,-2.17247599721901,-1.58253358164802
-1.57249476940973,-1.12189918109693,1.08116232929751
-0.664306257196554,-2.4036644250404,1.00304603716359
-0.613192891341194,-0.818341185997976,2.46735532907769
2.42689435112152,-1.43405547344958,0.0592361222952604
-1.08022024864643,-1.93181065337019,-2.0135590871796
-1.56902325604285,-1.81108955010626,2.29441629443318
5.03711945913311,-2.01914274707529,-1.03687685681507
1.186566427797,-1.81297180066573,1.15800389042124
-0.90101205735818,-2.25828317727211,0.0408948906697333
-0.767487638697803,-1.14080908967882,0.716941578313708
2.39056826702733,-0.128903309426004,2.35556025104597
1.02795587771366,-1.10780346106783,-0.833684225566685
2.50145888508976,-1.62314602693936,1.33574316557497
-0.479739039142111,-1.0513454658052,0.633109757211059
-0.338131542994574,-1.69331609152606,0.631296283565462
-1.07330535038271,-1.05468066431452,2.36838097684085
2.67341719665181,-1.12800295709548,2.9831144339405
-1.58960603073157,-1.44202852151994,1.18020357191563
1.26325062159746,-2.2559229190241,1.91765099577606
0.661693188372689,-1.90863132195586,1.69835235737264
-0.466388948048461,-0.973114444786411,1.1464654491283
-1.59863262026124,-1.80323466067613,1.59504309855402
0.683016141903303,-1.24433548239608,2.96730629168451
-0.661126985215864,-1.95636765555677,-0.457048582378775
-1.02864774921357,-0.796433672501135,1.606359930709
-1.62104627313988,-0.725683761417809,2.96869308734313
1.01969020301654,-1.66334064273538,-2.17472767503932
0.315372467553733,-0.892636692712732,2.37406404968351
